campagne.x	staal	datum.x	fractie	soort	aantal	AFDW	jaar	staalcode	campagne.y	tidaal	datum.y	real_X	real_Y	Z	geomorf	ecotoop_werkelijk	SalZone	Vallei_deel	Omessegment	KRWzone	ecotoop_gepland
SP19	GK19_17	1567382400	500	35	5	0.0024	2	25	4	1	1567382400	141248.999	228334.784	1.417	9	6	1	5	12	7	NA
SP19	GK19_17	1567382400	1000	35	0	0.002	2	25	4	1	1567382400	141248.999	228334.784	1.417	9	6	1	5	12	7	NA
SP19	GK19_17	1567382400	1000	21	1	0.0014	2	25	4	1	1567382400	141248.999	228334.784	1.417	9	6	1	5	12	7	NA
SP19	GK19_17	1567382400	500	52	49	0.001	2	25	4	1	1567382400	141248.999	228334.784	1.417	9	6	1	5	12	7	NA
SP19	GK19_17	1567382400	500	64	1	4e-04	2	25	4	1	1567382400	141248.999	228334.784	1.417	9	6	1	5	12	7	NA
SP19	GK19_17	1567382400	500	39	1	1e-04	2	25	4	1	1567382400	141248.999	228334.784	1.417	9	6	1	5	12	7	NA
SP19	GK19_17	1567382400	500	21	1	0	2	25	4	1	1567382400	141248.999	228334.784	1.417	9	6	1	5	12	7	NA
SP19	GK19_17	1567382400	500	49	5	0	2	25	4	1	1567382400	141248.999	228334.784	1.417	9	6	1	5	12	7	NA
SP19	GK19_18	1569888000	1000	33	1	0.0096	2	25	4	1	1569888000	141250.101	228575.483	2.968	9	6	1	5	12	7	NA
SP19	GK19_18	1569888000	500	18	31	0.0017	2	25	4	1	1569888000	141250.101	228575.483	2.968	9	6	1	5	12	7	NA
SP19	GK19_18	1569888000	1000	35	3	0.0017	2	25	4	1	1569888000	141250.101	228575.483	2.968	9	6	1	5	12	7	NA
SP19	GK19_18	1569888000	500	35	0	0.0017	2	25	4	1	1569888000	141250.101	228575.483	2.968	9	6	1	5	12	7	NA
SP19	GK19_18	1569888000	1000	18	5	0.0015	2	25	4	1	1569888000	141250.101	228575.483	2.968	9	6	1	5	12	7	NA
SP19	GK19_18	1569888000	500	52	19	0.0012	2	25	4	1	1569888000	141250.101	228575.483	2.968	9	6	1	5	12	7	NA
SP19	GK19_18	1569888000	1000	41	1	8e-04	2	25	4	1	1569888000	141250.101	228575.483	2.968	9	6	1	5	12	7	NA
SP19	GK19_18	1569888000	500	64	4	4e-04	2	25	4	1	1569888000	141250.101	228575.483	2.968	9	6	1	5	12	7	NA
SP19	GK19_18	1569888000	500	29	1	3e-04	2	25	4	1	1569888000	141250.101	228575.483	2.968	9	6	1	5	12	7	NA
SP19	GK19_18	1569888000	1000	52	3	3e-04	2	25	4	1	1569888000	141250.101	228575.483	2.968	9	6	1	5	12	7	NA
SP19	GK19_18	1569888000	500	42	10	0	2	25	4	1	1569888000	141250.101	228575.483	2.968	9	6	1	5	12	7	NA
SP19	GK19_18	1569888000	500	49	1	0	2	25	4	1	1569888000	141250.101	228575.483	2.968	9	6	1	5	12	7	NA
SP19	GK19_18	1569888000	1000	59	1	0	2	25	4	1	1569888000	141250.101	228575.483	2.968	9	6	1	5	12	7	NA
SP19	GK19_19	1567641600	1000	31	0	0	2	25	4	1	1567641600	150342.615	210987.631	0.281	9	4	7	5	3	7	NA
SP19	GK19_19	1567641600	500	31	0	0	2	25	4	1	1567641600	150342.615	210987.631	0.281	9	4	7	5	3	7	NA
SP19	GK19_20	1569024000	500	57	2	7e-04	2	25	4	1	1568937600	145636.144	215758.101	0.297	9	4	7	5	2	7	NA
SP19	GK19_20	1568937600	1000	31	0	0	2	25	4	1	1568937600	145636.144	215758.101	0.297	9	4	7	5	2	7	NA
SP19	GK19_21	1569974400	1000	1	1	0.0024	2	25	4	1	1569974400	146233.356	216248.918	0.286	7	4	7	5	2	7	NA
SP19	GK19_21	1569974400	500	17	1	3e-04	2	25	4	1	1569974400	146233.356	216248.918	0.286	7	4	7	5	2	7	NA
SP19	GK19_21	1569974400	500	52	1	0	2	25	4	1	1569974400	146233.356	216248.918	0.286	7	4	7	5	2	7	NA
SP19	GK19_22	1568592000	1000	31	0	0	2	25	4	1	1568592000	145848.894	218360.357	0.688	13	4	7	5	2	7	NA
SP19	GK19_22	1568592000	500	52	2	0	2	25	4	1	1568592000	145848.894	218360.357	0.688	13	4	7	5	2	7	NA
SP19	GK19_23	1568851200	500	52	192	0.0021	2	25	4	1	1568851200	147160.8	219226.943	0.664	9	4	7	5	2	7	NA
SP19	GK19_23	1568851200	1000	31	0	0	2	25	4	1	1568851200	147160.8	219226.943	0.664	9	4	7	5	2	7	NA
SP19	GK19_24	1568592000	1000	31	0	0	2	25	4	1	1568592000	145652.824	219980.03	0.306	7	4	7	5	1	7	NA
SP19	GK19_24	1568592000	500	31	0	0	2	25	4	1	1568592000	145652.824	219980.03	0.306	7	4	7	5	1	7	NA
SP19	GK19_25	1568678400	1000	35	10	0.0076	2	25	4	1	1568678400	142337.284	225118.096	0.388	7	4	1	5	12	7	NA
SP19	GK19_25	1568678400	500	35	17	0.0045	2	25	4	1	1568678400	142337.284	225118.096	0.388	7	4	1	5	12	7	NA
SP19	GK19_25	1568678400	500	52	30	7e-04	2	25	4	1	1568678400	142337.284	225118.096	0.388	7	4	1	5	12	7	NA
SP19	GK19_25	1568678400	500	21	1	3e-04	2	25	4	1	1568678400	142337.284	225118.096	0.388	7	4	1	5	12	7	NA
SP19	GK19_25	1568678400	1000	65	1	0	2	25	4	1	1568678400	142337.284	225118.096	0.388	7	4	1	5	12	7	NA
SP19	GK19_26	1569888000	500	35	0	2e-04	2	25	4	1	1569888000	141192.465	228499.522	0.486	8	4	1	5	12	7	NA
SP19	GK19_26	1569888000	1000	31	NA	0	2	25	4	1	1569888000	141192.465	228499.522	0.486	8	4	1	5	12	7	NA
SP19	GK19_26	1569888000	500	52	1	0	2	25	4	1	1569888000	141192.465	228499.522	0.486	8	4	1	5	12	7	NA
SP19	GK19_27	1569888000	1000	35	2	9e-04	2	25	4	1	1569888000	141166.49	228691.936	0.444	7	4	1	5	12	7	NA
SP19	GK19_27	1569888000	500	31	0	0	2	25	4	1	1569888000	141166.49	228691.936	0.444	7	4	1	5	12	7	NA
SP19	GK19_28	1568851200	500	18	9	8e-04	2	25	4	1	1568851200	151909.023	214351.085	3.397	9	6	7	5	3	7	NA
SP19	GK19_28	1568851200	1000	18	3	5e-04	2	25	4	1	1568851200	151909.023	214351.085	3.397	9	6	7	5	3	7	NA
SP19	GK19_28	1568851200	500	52	2	2e-04	2	25	4	1	1568851200	151909.023	214351.085	3.397	9	6	7	5	3	7	NA
SP19	GK19_29	1568937600	1000	52	2	7e-04	2	25	4	1	1568937600	145649.021	215735.264	1.476	9	2	7	5	2	7	NA
SP19	GK19_29	1568937600	500	52	3	4e-04	2	25	4	1	1568937600	145649.021	215735.264	1.476	9	2	7	5	2	7	NA
SP19	GK19_30	1568764800	1000	18	8	0.0026	2	25	4	1	1568678400	146791.534	219922.257	2.707	11	2	7	5	2	7	NA
SP19	GK19_30	1568764800	500	18	13	9e-04	2	25	4	1	1568678400	146791.534	219922.257	2.707	11	2	7	5	2	7	NA
SP19	GK19_30	1568764800	500	52	3	2e-04	2	25	4	1	1568678400	146791.534	219922.257	2.707	11	2	7	5	2	7	NA
SP19	GK19_30	1568764800	500	64	1	1e-04	2	25	4	1	1568678400	146791.534	219922.257	2.707	11	2	7	5	2	7	NA
SP19	GK19_31	1567987200	500	52	1	1e-04	2	25	4	2	1567987200	150814.333078	211254.997824	NA	13	7	7	5	3	7	NA
SP19	GK19_31	1567987200	1000	31	0	0	2	25	4	2	1567987200	150814.333078	211254.997824	NA	13	7	7	5	3	7	NA
SP19	GK19_32	1568160000	1000	58	1	0.1013	2	25	4	2	1568160000	145488.480822	217051.171719	NA	13	5	7	5	2	7	NA
SP19	GK19_32	1568160000	500	31	0	0	2	25	4	2	1568160000	145488.480822	217051.171719	NA	13	5	7	5	2	7	NA
SP19	GK19_34	1568160000	1000	31	0	0	2	25	4	2	1568160000	145784.665572	217187.775729	NA	9	7	7	5	2	7	NA
SP19	GK19_34	1568160000	500	52	1	0	2	25	4	2	1568160000	145784.665572	217187.775729	NA	9	7	7	5	2	7	NA
SP19	GK19_35	1568160000	1000	58	1	0.0491	2	25	4	2	1568160000	146285.063399	219387.320597	NA	13	7	7	5	2	7	NA
SP19	GK19_35	1568160000	500	52	1	3e-04	2	25	4	2	1568160000	146285.063399	219387.320597	NA	13	7	7	5	2	7	NA
SP19	GK19_36	1568246400	1000	31	0	0	2	25	4	2	1568246400	150651.747667	211081.635904	NA	7	5	7	5	3	7	NA
SP19	GK19_36	1568246400	500	52	3	0	2	25	4	2	1568246400	150651.747667	211081.635904	NA	7	5	7	5	3	7	NA
SP19	GK19_37	1568246400	500	35	0	7e-04	2	25	4	2	1568246400	148567.108501	214791.126831	NA	9	5	7	5	2	7	NA
SP19	GK19_37	1568246400	500	28	1	3e-04	2	25	4	2	1568246400	148567.108501	214791.126831	NA	9	5	7	5	2	7	NA
SP19	GK19_37	1568246400	1000	31	0	0	2	25	4	2	1568246400	148567.108501	214791.126831	NA	9	5	7	5	2	7	NA
SP19	GK19_38	1568246400	1000	59	1	3e-04	2	25	4	2	1568246400	146273.196466	215610.164292	NA	13	5	7	5	2	7	NA
SP19	GK19_38	1568246400	500	31	0	0	2	25	4	2	1568246400	146273.196466	215610.164292	NA	13	5	7	5	2	7	NA
SP19	GK19_39	1568246400	1000	31	0	0	2	25	4	2	1568246400	147495.425815	215732.741451	NA	NA	7	7	5	2	7	NA
SP19	GK19_39	1568246400	500	31	0	0	2	25	4	2	1568246400	147495.425815	215732.741451	NA	NA	7	7	5	2	7	NA
SP19	GK19_40	1568246400	500	5	2	3e-04	2	25	4	2	1568246400	147256.501388	215817.236014	NA	13	5	7	5	2	7	NA
SP19	GK19_40	1568246400	1000	31	0	0	2	25	4	2	1568246400	147256.501388	215817.236014	NA	13	5	7	5	2	7	NA
SP19	GK19_41	1568246400	1000	31	0	0	2	25	4	2	1568246400	145824.301374	217435.474031	NA	13	5	7	5	2	7	NA
SP19	GK19_41	1568246400	500	31	0	0	2	25	4	2	1568246400	145824.301374	217435.474031	NA	13	5	7	5	2	7	NA
SP19	GK19_42	1567987200	500	5	1	0	2	25	4	2	1567987200	146256.540907	218852.188289	NA	13	5	7	5	2	7	NA
SP19	GK19_42	1567987200	1000	31	0	0	2	25	4	2	1567987200	146256.540907	218852.188289	NA	13	5	7	5	2	7	NA
SP19	GK19_43	1568332800	1000	50	1	6e-04	2	25	4	2	1568332800	151241.485618	211626.780519	NA	13	1	7	5	3	7	NA
SP19	GK19_43	1568332800	500	5	1	4e-04	2	25	4	2	1568332800	151241.485618	211626.780519	NA	13	1	7	5	3	7	NA
SP19	GK19_44	1568160000	1000	33	2	0.0055	2	25	4	2	1568160000	150816.762371	214281.235887	NA	9	1	7	5	3	7	NA
SP19	GK19_44	1568160000	500	7	7	8e-04	2	25	4	2	1568160000	150816.762371	214281.235887	NA	9	1	7	5	3	7	NA
SP19	GK19_45	1568332800	500	7	7	0.0013	2	25	4	2	1568332800	147351.54615	215632.237272	NA	9	1	7	5	2	7	NA
SP19	GK19_45	1568332800	1000	7	1	8e-04	2	25	4	2	1568332800	147351.54615	215632.237272	NA	9	1	7	5	2	7	NA
SP19	GK19_46	1568160000	500	52	2	3e-04	2	25	4	2	1568160000	147302.546773	215659.081446	NA	9	1	7	5	2	7	NA
SP19	GK19_46	1568160000	1000	31	0	0	2	25	4	2	1568160000	147302.546773	215659.081446	NA	9	1	7	5	2	7	NA
SP19	GK19_47	1568160000	1000	31	0	0	2	25	4	2	1568160000	146446.115825	215775.43932	NA	9	1	7	5	2	7	NA
SP19	GK19_47	1568160000	500	57	1	0	2	25	4	2	1568160000	146446.115825	215775.43932	NA	9	1	7	5	2	7	NA
SP19	GK19_48	1568160000	1000	31	0	0	2	25	4	2	1568160000	146265.3739	218854.3046	NA	8	5	7	5	2	7	NA
SP19	GK19_48	1568160000	500	31	0	0	2	25	4	2	1568160000	146265.3739	218854.3046	NA	8	5	7	5	2	7	NA
SP19	GK19_49	1568246400	1000	58	2	0.051	2	25	4	2	1568246400	141165.3395	226252.6048	NA	9	5	1	5	12	7	NA
SP19	GK19_49	1568246400	1000	35	6	0.0043	2	25	4	2	1568246400	141165.3395	226252.6048	NA	9	5	1	5	12	7	NA
SP19	GK19_49	1568246400	500	35	20	0.0038	2	25	4	2	1568246400	141165.3395	226252.6048	NA	9	5	1	5	12	7	NA
SP19	GK19_49	1568246400	500	52	5	2e-04	2	25	4	2	1568246400	141165.3395	226252.6048	NA	9	5	1	5	12	7	NA
SP19	GK19_49	1568246400	500	65	1	0	2	25	4	2	1568246400	141165.3395	226252.6048	NA	9	5	1	5	12	7	NA
SP19	GK19_50	1568246400	1000	35	0	0.0062	2	25	4	2	1568246400	140346.0865	228801.9646	NA	13	5	1	5	12	7	NA
SP19	GK19_50	1568246400	500	35	1	2e-04	2	25	4	2	1568246400	140346.0865	228801.9646	NA	13	5	1	5	12	7	NA
SP19	GK19_51	1568246400	1000	5	1	4e-04	2	25	4	2	1568246400	140114.0188	229069.754	NA	13	5	1	5	12	7	NA
SP19	GK19_51	1568246400	500	4	7	4e-04	2	25	4	2	1568246400	140114.0188	229069.754	NA	13	5	1	5	12	7	NA
SP19	GK19_52	1567987200	1000	31	0	0	2	25	4	2	1567987200	151241.515	211619.1861	NA	13	1	7	5	3	7	NA
SP19	GK19_52	1567987200	500	31	0	0	2	25	4	2	1567987200	151241.515	211619.1861	NA	13	1	7	5	3	7	NA
SP19	GK19_53	1568332800	500	5	1	0	2	25	4	2	1568332800	150809.5866	214282.8078	NA	13	1	7	5	3	7	NA
SP19	GK19_53	1568332800	1000	31	0	0	2	25	4	2	1568332800	150809.5866	214282.8078	NA	13	1	7	5	3	7	NA
SP19	GK19_54	1568332800	1000	31	0	0	2	25	4	2	1568332800	147353.3909	215625.382	NA	9	1	7	5	2	7	NA
SP19	GK19_54	1568332800	500	31	0	0	2	25	4	2	1568332800	147353.3909	215625.382	NA	9	1	7	5	2	7	NA
SP19	GK19_55	1568332800	500	7	1	3e-04	2	25	4	2	1568332800	147292.0529	215654.7546	NA	9	1	7	5	2	7	NA
SP19	GK19_55	1568332800	1000	50	0	2e-04	2	25	4	2	1568332800	147292.0529	215654.7546	NA	9	1	7	5	2	7	NA
SP19	GK19_55	1568332800	500	63	0	1e-04	2	25	4	2	1568332800	147292.0529	215654.7546	NA	9	1	7	5	2	7	NA
SP19	GK19_56	1568160000	1000	5	1	7e-04	2	25	4	2	1568160000	146434.078	215763.8578	NA	13	1	7	5	2	7	NA
SP19	GK19_56	1568160000	500	31	0	0	2	25	4	2	1568160000	146434.078	215763.8578	NA	13	1	7	5	2	7	NA
SP19	GK19_57	1568246400	500	35	1	1e-04	2	25	4	2	1568246400	144144.3095	221247.6731	NA	13	1	7	5	1	7	NA
SP19	GK19_57	1568246400	1000	31	0	0	2	25	4	2	1568246400	144144.3095	221247.6731	NA	13	1	7	5	1	7	NA
SP19	GK19_59	1568246400	500	35	1	1e-04	2	25	4	2	1568246400	141521.3737	227255.3004	NA	9	1	1	5	12	7	NA
SP19	GK19_59	1568246400	1000	31	0	0	2	25	4	2	1568246400	141521.3737	227255.3004	NA	9	1	1	5	12	7	NA
SP19	GK19_60	1568246400	1000	5	1	2e-04	2	25	4	2	1568246400	140402.17	227872.1987	NA	13	1	1	5	12	7	NA
SP19	GK19_60	1568246400	500	31	0	0	2	25	4	2	1568246400	140402.17	227872.1987	NA	13	1	1	5	12	7	NA
SP19	GK19_61	1568246400	1000	31	0	0	2	25	4	2	1568246400	140226.5585	227913.2916	NA	13	1	1	5	12	7	NA
SP19	GK19_61	1568246400	500	31	0	0	2	25	4	2	1568246400	140226.5585	227913.2916	NA	13	1	1	5	12	7	NA
SP18	GM18_01	1536019200	1000	10	9	0.0014	1	26	1	1	1536019200	106755.197	193126.179	4.771	15	3	5	5	11	4	4
SP18	GM18_01	1536019200	500	10	11	4e-04	1	26	1	1	1536019200	106755.197	193126.179	4.771	15	3	5	5	11	4	4
SP18	GM18_01	1536019200	500	10	1	3e-04	1	26	1	1	1536019200	106755.197	193126.179	4.771	15	3	5	5	11	4	4
SP18	GM18_01	1536019200	1000	49	2	0	1	26	1	1	1536019200	106755.197	193126.179	4.771	15	3	5	5	11	4	4
SP18	GM18_01	1536019200	500	49	39	0	1	26	1	1	1536019200	106755.197	193126.179	4.771	15	3	5	5	11	4	4
SP18	GM18_01	1536019200	1000	53	664	0.1132	1	26	1	1	1536019200	106755.197	193126.179	4.771	15	3	5	5	11	4	4
SP18	GM18_01	1536019200	500	53	1074	0.0666	1	26	1	1	1536019200	106755.197	193126.179	4.771	15	3	5	5	11	4	4
SP18	GM18_01	1536019200	500	62	1	0	1	26	1	1	1536019200	106755.197	193126.179	4.771	15	3	5	5	11	4	4
SP18	GM18_02	1535932800	500	10	2	4e-04	1	26	1	1	1535932800	109596.604	192187.034	4.541	15	3	5	5	11	4	4
SP18	GM18_02	1535932800	1000	49	2	0	1	26	1	1	1535932800	109596.604	192187.034	4.541	15	3	5	5	11	4	4
SP18	GM18_02	1535932800	500	49	56	0	1	26	1	1	1535932800	109596.604	192187.034	4.541	15	3	5	5	11	4	4
SP18	GM18_02	1535932800	1000	53	42	0.0091	1	26	1	1	1535932800	109596.604	192187.034	4.541	15	3	5	5	11	4	4
SP18	GM18_02	1535932800	500	53	255	0.0237	1	26	1	1	1535932800	109596.604	192187.034	4.541	15	3	5	5	11	4	4
SP18	GM18_03	1536019200	1000	10	3	4e-04	1	26	1	1	1536019200	106583.54	193202.844	4.197	15	7	5	5	11	4	4
SP18	GM18_03	1536019200	500	10	1	2e-04	1	26	1	1	1536019200	106583.54	193202.844	4.197	15	7	5	5	11	4	4
SP18	GM18_03	1536019200	1000	49	3	0	1	26	1	1	1536019200	106583.54	193202.844	4.197	15	7	5	5	11	4	4
SP18	GM18_03	1536019200	500	49	18	0	1	26	1	1	1536019200	106583.54	193202.844	4.197	15	7	5	5	11	4	4
SP18	GM18_03	1536019200	1000	53	219	0.0525	1	26	1	1	1536019200	106583.54	193202.844	4.197	15	7	5	5	11	4	4
SP18	GM18_03	1536019200	500	53	450	0.0542	1	26	1	1	1536019200	106583.54	193202.844	4.197	15	7	5	5	11	4	4
SP18	GM18_04	1534809600	500	49	1	0	1	26	1	1	1534809600	108922.13	193343.064	3.813	15	6	5	5	11	4	7
SP18	GM18_04	1534809600	1000	53	273	0.0722	1	26	1	1	1534809600	108922.13	193343.064	3.813	15	6	5	5	11	4	7
SP18	GM18_04	1534809600	500	53	379	0.0628	1	26	1	1	1534809600	108922.13	193343.064	3.813	15	6	5	5	11	4	7
SP18	GM18_05	1534809600	1000	53	1	3e-04	1	26	1	1	1534809600	109290.865	190205.997	2.718	15	4	5	5	11	4	7
SP18	GM18_05	1534809600	500	53	2	4e-04	1	26	1	1	1534809600	109290.865	190205.997	2.718	15	4	5	5	11	4	7
SP18	GM18_06	1535932800	500	49	1	0	1	26	1	1	1535932800	109278.196	190691.8	3.489	15	6	5	5	11	4	7
SP18	GM18_06	1535932800	1000	53	22	0.0058	1	26	1	1	1535932800	109278.196	190691.8	3.489	15	6	5	5	11	4	7
SP18	GM18_06	1535932800	500	53	84	0.0064	1	26	1	1	1535932800	109278.196	190691.8	3.489	15	6	5	5	11	4	7
SP18	GM18_07	1535932800	500	49	1	0	1	26	1	1	1535932800	109493.498	192946.541	2.621	15	4	5	5	11	4	5
SP18	GM18_07	1535932800	1000	53	82	0.0199	1	26	1	1	1535932800	109493.498	192946.541	2.621	15	4	5	5	11	4	5
SP18	GM18_07	1535932800	500	53	599	0.0782	1	26	1	1	1535932800	109493.498	192946.541	2.621	15	4	5	5	11	4	5
SP18	GM18_08	1534809600	500	49	1	0	1	26	1	1	1534809600	109227.86	191053.533	3.017	15	4	5	5	11	4	5
SP18	GM18_08	1534809600	1000	53	13	0.0021	1	26	1	1	1534809600	109227.86	191053.533	3.017	15	4	5	5	11	4	5
SP18	GM18_08	1534809600	500	53	25	0.0014	1	26	1	1	1534809600	109227.86	191053.533	3.017	15	4	5	5	11	4	5
SP18	GM18_09	1534896000	1000	53	11	0.0025	1	26	1	1	1534809600	109233.772	191079.269	2.869	5	4	5	5	11	4	5
SP18	GM18_09	1534982400	500	53	39	0.0051	1	26	1	1	1534809600	109233.772	191079.269	2.869	5	4	5	5	11	4	5
SP18	GM18_10	1537488000	1000	53	1	1e-04	1	26	1	2	1537488000	109655.63	189373.88	0	15	7	5	5	11	4	8
SP18	GM18_10	1537488000	500	53	4	4e-04	1	26	1	2	1537488000	109655.63	189373.88	0	15	7	5	5	11	4	8
SP18	GM18_11	1535932800	500	49	1	0	1	26	1	2	1535932800	109644.831	192467.122	2.354	15	7	5	5	11	4	8
SP18	GM18_11	1535932800	1000	53	124	0.0189	1	26	1	2	1535932800	109644.831	192467.122	2.354	15	7	5	5	11	4	8
SP18	GM18_11	1535932800	500	53	89	0.0064	1	26	1	2	1535932800	109644.831	192467.122	2.354	15	7	5	5	11	4	8
SP18	GM18_12	1535932800	1000	53	4	6e-04	1	26	1	2	1535932800	109297.955	190685.529	1.973	15	7	5	5	11	4	8
SP18	GM18_12	1535932800	500	53	35	0.0014	1	26	1	2	1535932800	109297.955	190685.529	1.973	15	7	5	5	11	4	8
SP19	GM19_01	1569283200	500	52	464	0.0317	2	27	4	1	1569283200	109584.846	192157.778	4.547	9	3	5	5	11	4	NA
SP19	GM19_01	1569283200	1000	52	139	0.0259	2	27	4	1	1569283200	109584.846	192157.778	4.547	9	3	5	5	11	4	NA
SP19	GM19_01	1569283200	500	10	37	6e-04	2	27	4	1	1569283200	109584.846	192157.778	4.547	9	3	5	5	11	4	NA
SP19	GM19_01	1569283200	1000	10	1	3e-04	2	27	4	1	1569283200	109584.846	192157.778	4.547	9	3	5	5	11	4	NA
SP19	GM19_01	1569283200	500	10	1	3e-04	2	27	4	1	1569283200	109584.846	192157.778	4.547	9	3	5	5	11	4	NA
SP19	GM19_01	1569283200	500	49	3	0	2	27	4	1	1569283200	109584.846	192157.778	4.547	9	3	5	5	11	4	NA
SP19	GM19_02	1567987200	1000	52	416	0.0546	2	27	4	1	1567987200	109345.209	190851.709	4.645	9	3	5	5	11	4	NA
SP19	GM19_02	1567987200	500	52	396	0.0275	2	27	4	1	1567987200	109345.209	190851.709	4.645	9	3	5	5	11	4	NA
SP19	GM19_02	1567987200	1000	55	2	6e-04	2	27	4	1	1567987200	109345.209	190851.709	4.645	9	3	5	5	11	4	NA
SP19	GM19_02	1567987200	1000	66	1	5e-04	2	27	4	1	1567987200	109345.209	190851.709	4.645	9	3	5	5	11	4	NA
SP19	GM19_02	1567987200	500	10	2	4e-04	2	27	4	1	1567987200	109345.209	190851.709	4.645	9	3	5	5	11	4	NA
SP19	GM19_02	1567987200	500	55	5	4e-04	2	27	4	1	1567987200	109345.209	190851.709	4.645	9	3	5	5	11	4	NA
SP19	GM19_02	1567987200	1000	11	1	3e-04	2	27	4	1	1567987200	109345.209	190851.709	4.645	9	3	5	5	11	4	NA
SP19	GM19_02	1567987200	500	13	2	1e-04	2	27	4	1	1567987200	109345.209	190851.709	4.645	9	3	5	5	11	4	NA
SP19	GM19_02	1567987200	500	11	1	0	2	27	4	1	1567987200	109345.209	190851.709	4.645	9	3	5	5	11	4	NA
SP19	GM19_02	1567987200	1000	49	3	0	2	27	4	1	1567987200	109345.209	190851.709	4.645	9	3	5	5	11	4	NA
SP19	GM19_02	1567987200	500	49	61	0	2	27	4	1	1567987200	109345.209	190851.709	4.645	9	3	5	5	11	4	NA
SP19	GM19_03	1567987200	1000	52	1278	0.174	2	27	4	1	1567987200	107107.518	193178.294	4.482	9	6	5	5	11	4	NA
SP19	GM19_03	1567987200	500	52	812	0.0325	2	27	4	1	1567987200	107107.518	193178.294	4.482	9	6	5	5	11	4	NA
SP19	GM19_03	1567987200	1000	10	2	7e-04	2	27	4	1	1567987200	107107.518	193178.294	4.482	9	6	5	5	11	4	NA
SP19	GM19_03	1567987200	500	10	11	5e-04	2	27	4	1	1567987200	107107.518	193178.294	4.482	9	6	5	5	11	4	NA
SP19	GM19_03	1567987200	1000	10	1	4e-04	2	27	4	1	1567987200	107107.518	193178.294	4.482	9	6	5	5	11	4	NA
SP19	GM19_03	1567987200	500	10	2	4e-04	2	27	4	1	1567987200	107107.518	193178.294	4.482	9	6	5	5	11	4	NA
SP19	GM19_03	1567987200	1000	49	11	0	2	27	4	1	1567987200	107107.518	193178.294	4.482	9	6	5	5	11	4	NA
SP19	GM19_03	1567987200	500	49	72	0	2	27	4	1	1567987200	107107.518	193178.294	4.482	9	6	5	5	11	4	NA
SP19	GM19_04	1569283200	1000	52	348	0.0694	2	27	4	1	1569283200	109632.416	192356.476	3.692	9	6	5	5	11	4	NA
SP19	GM19_04	1569283200	500	52	600	0.0383	2	27	4	1	1569283200	109632.416	192356.476	3.692	9	6	5	5	11	4	NA
SP19	GM19_04	1569283200	1000	49	2	0	2	27	4	1	1569283200	109632.416	192356.476	3.692	9	6	5	5	11	4	NA
SP19	GM19_04	1569283200	500	49	7	0	2	27	4	1	1569283200	109632.416	192356.476	3.692	9	6	5	5	11	4	NA
SP19	GM19_05	1569283200	500	52	824	0.0367	2	27	4	1	1569283200	109393.716	193049.28	3.96	9	6	5	5	11	4	NA
SP19	GM19_05	1569283200	1000	52	121	0.0181	2	27	4	1	1569283200	109393.716	193049.28	3.96	9	6	5	5	11	4	NA
SP19	GM19_05	1569283200	500	56	17	8e-04	2	27	4	1	1569283200	109393.716	193049.28	3.96	9	6	5	5	11	4	NA
SP19	GM19_05	1569283200	1000	56	1	2e-04	2	27	4	1	1569283200	109393.716	193049.28	3.96	9	6	5	5	11	4	NA
SP19	GM19_05	1569283200	500	13	1	0	2	27	4	1	1569283200	109393.716	193049.28	3.96	9	6	5	5	11	4	NA
SP19	GM19_05	1569283200	500	49	14	0	2	27	4	1	1569283200	109393.716	193049.28	3.96	9	6	5	5	11	4	NA
SP19	GM19_06	1569283200	1000	52	423	0.082	2	27	4	1	1569283200	108485.825	193464.32	4.02	9	6	5	5	11	4	NA
SP19	GM19_06	1569283200	500	52	591	0.0304	2	27	4	1	1569283200	108485.825	193464.32	4.02	9	6	5	5	11	4	NA
SP19	GM19_06	1569283200	500	10	10	6e-04	2	27	4	1	1569283200	108485.825	193464.32	4.02	9	6	5	5	11	4	NA
SP19	GM19_06	1569283200	500	47	1	3e-04	2	27	4	1	1569283200	108485.825	193464.32	4.02	9	6	5	5	11	4	NA
SP19	GM19_06	1569283200	500	49	44	0	2	27	4	1	1569283200	108485.825	193464.32	4.02	9	6	5	5	11	4	NA
SP19	GM19_07	1567987200	1000	52	1	2e-04	2	27	4	1	1567987200	109343.95	190131.109	2.254	9	4	5	5	11	4	NA
SP19	GM19_07	1567987200	500	52	5	2e-04	2	27	4	1	1567987200	109343.95	190131.109	2.254	9	4	5	5	11	4	NA
SP19	GM19_08	1569283200	1000	52	271	0.0376	2	27	4	1	1569283200	109287.987	193175.699	3.069	9	4	5	5	11	4	NA
SP19	GM19_08	1569283200	500	52	379	0.0183	2	27	4	1	1569283200	109287.987	193175.699	3.069	9	4	5	5	11	4	NA
SP19	GM19_08	1569283200	500	10	3	3e-04	2	27	4	1	1569283200	109287.987	193175.699	3.069	9	4	5	5	11	4	NA
SP19	GM19_08	1569283200	500	49	6	0	2	27	4	1	1569283200	109287.987	193175.699	3.069	9	4	5	5	11	4	NA
SP19	GM19_09	1568246400	1000	52	1183	0.1941	2	27	4	1	1568246400	107892.039	193486.598	3.66	9	4	5	5	11	4	NA
SP19	GM19_09	1568246400	500	52	677	0.0485	2	27	4	1	1568246400	107892.039	193486.598	3.66	9	4	5	5	11	4	NA
